,R-001,R-002,R-003,R-005,R-007,R-008,R-012,R-013,R-014,R-015,R-016,R-017,R-018,R-019,R-020,R-021,R-022,R-023,R-024,R-025,R-026,R-027,R-028,R-043,R-057,R-058,R-059,R-060,R-061,R-062,R-063,R-064,R-066,R-067,R-068,R-069,R-070,R-071,R-072,R-073,R-074,R-075,R-076,R-077,R-078,R-079,R-080,R-083,R-084,R-141,R-142,R-143,R-144,R-145,R-146,R-147,R-148,R-149,R-150,R-152,R-153,R-154,R-155,R-156,R-157,R-158,R-159,R-160,R-161,R-162,R-163,R-164,R-165,R-167,R-197,R-198,R-200,R-201,R-202,R-203,R-204,R-205,R-206,R-207,R-208,R-209,R-210,R-211,R-212,R-213,R-214,R-215,R-216,R-217,R-218,R-219,R-220,R-221,R-222,R-223,R-224,R-281,R-282,R-283,R-284,R-285,R-286,R-287,R-288,R-289,R-291,R-292,R-293,R-294,R-295,R-296,R-297,R-298,R-301,R-302,R-303,R-304,R-305,R-306,R-307,R-308,R-337,R-338,R-340,R-341,R-342,R-343,R-344,R-345,R-346,R-347,R-348,R-350,R-351,R-352,R-354,R-355,R-356,R-357,R-360,R-361,R-363,R-364
R-294,0.862042389210019,0.914836223506744,0.955491329479769,0.810019267822736,0.904816955684008,0.863198458574181,0.735838150289017,0.936608863198459,0.914836223506744,0.974181117533719,0.964739884393064,0.703082851637765,0.727938342967245,0.855876685934489,0.809826589595376,0.773410404624277,0.934489402697495,0.799614643545279,0.858766859344894,0.897880539499037,0.936223506743738,0.822928709055877,0.961657032755299,0.910019267822736,0.83159922928709,0.805009633911368,0.874373795761079,0.971868978805395,0.792100192678227,0.794605009633911,0.877456647398844,0.834104046242775,0.833333333333333,0.899229287090559,0.69364161849711,0.785163776493256,0.915414258188825,0.915799614643545,0.890173410404624,0.877071290944123,0.963776493256262,0.842389210019268,0.824662813102119,0.78728323699422,0.916955684007707,0.967052023121387,0.874373795761079,0.834489402697495,0.881888246628131,0.734682080924856,0.964932562620424,0.835645472061657,0.963776493256262,0.81849710982659,0.728131021194605,0.97495183044316,0.89344894026975,0.818111753371869,0.74373795761079,0.955298651252408,0.90616570327553,0.858959537572254,0.668015414258189,0.806743737957611,0.86878612716763,0.952601156069364,0.843352601156069,0.820616570327553,0.970134874759152,0.904431599229287,0.853949903660886,0.953757225433526,0.808863198458574,0.95645472061657,0.968400770712909,0.886512524084778,0.784778420038536,0.813680154142582,0.91907514450867,0.949325626204239,0.730250481695568,0.825818882466281,0.964354527938343,0.727938342967245,0.928131021194605,0.889017341040462,0.923699421965318,0.950867052023121,0.817148362235067,0.790751445086705,0.740462427745665,0.83102119460501,0.884585741811175,0.83102119460501,0.847784200385356,0.929479768786127,0.679961464354528,0.886127167630058,0.949518304431599,0.893256262042389,0.964354527938343,0.916377649325626,0.841040462427746,0.935645472061657,0.81849710982659,0.785356454720617,0.975529865125241,0.815606936416185,0.79383429672447,0.972447013487476,0.883044315992293,0.931984585741811,0.851637764932563,0,0.83140655105973,0.796724470134875,0.758959537572254,0.901926782273603,0.829287090558767,0.741618497109827,0.838535645472062,0.952023121387283,0.960500963391137,0.973603082851638,0.78747591522158,0.824662813102119,0.95626204238921,0.810597302504817,0.778034682080925,0.791136801541426,0.960308285163777,0.833718689788054,0.972832369942197,0.933526011560694,0.842581888246628,0.79344894026975,0.828516377649326,0.783622350674374,0.821965317919075,0.866088631984586,0.967822736030828,0.84393063583815,0.657418111753372,0.963198458574181,0.926204238921002,0.910404624277457,0.841233140655106,0.888824662813102
R-295,0.881888246628131,0.845472061657033,0.880154142581888,0.89364161849711,0.84412331406551,0.842967244701349,0.821001926782274,0.950674373795761,0.873603082851638,0.968208092485549,0.917726396917148,0.764547206165703,0.85606936416185,0.859922928709056,0.863776493256262,0.87495183044316,0.904238921001927,0.850481695568401,0.895761078998073,0.936030828516378,0.908863198458574,0.902312138728324,0.949132947976879,0.858766859344894,0.900578034682081,0.889017341040462,0.902312138728324,0.93776493256262,0.848362235067437,0.862042389210019,0.907707129094412,0.857032755298651,0.872254335260116,0.865895953757225,0.883044315992293,0.862042389210019,0.877456647398844,0.92504816955684,0.875722543352601,0.899036608863198,0.949132947976879,0.873988439306358,0.848940269749518,0.834874759152216,0.905202312138728,0.95645472061657,0.906743737957611,0.80616570327553,0.888439306358382,0.830443159922929,0.951252408477842,0.891329479768786,0.967437379576108,0.911753371868979,0.808863198458574,0.945472061657033,0.928131021194605,0.892485549132948,0.826782273603083,0.883622350674374,0.934682080924855,0.829094412331407,0.862042389210019,0.85626204238921,0.899614643545279,0.919460500963391,0.889402697495183,0.891714836223507,0.958766859344894,0.76242774566474,0.841618497109827,0.900578034682081,0.843352601156069,0.933333333333333,0.964739884393064,0.946050096339114,0.882658959537572,0.844701348747592,0.891329479768786,0.924277456647399,0.80635838150289,0.882658959537572,0.947976878612717,0.810789980732177,0.892870905587669,0.859537572254335,0.924084778420039,0.894797687861272,0.855491329479769,0.860886319845857,0.831791907514451,0.859152215799615,0.902890173410405,0.883236994219653,0.866281310211946,0.964161849710983,0.861464354527938,0.885549132947977,0.866281310211946,0.910597302504817,0.921387283236994,0.819845857418112,0.905780346820809,0.839884393063584,0.871483622350674,0.863391136801541,0.960308285163777,0.892485549132948,0.886897880539499,0.945279383429672,0.899036608863198,0.907899807321773,0.880346820809249,0.83140655105973,0,0.851059730250482,0.80635838150289,0.859730250481696,0.883429672447014,0.83121387283237,0.904816955684008,0.966666666666667,0.914643545279383,0.960308285163777,0.859344894026975,0.853179190751445,0.936801541425819,0.909248554913295,0.902504816955684,0.864161849710983,0.96281310211946,0.83718689788054,0.907707129094412,0.85606936416185,0.826589595375723,0.863969171483622,0.873603082851638,0.845857418111753,0.819653179190751,0.888631984585742,0.941811175337187,0.834296724470135,0.75626204238921,0.95028901734104,0.896531791907514,0.913487475915222,0.88092485549133,0.81868978805395
R-296,0.869942196531792,0.906936416184971,0.955105973025048,0.875529865125241,0.865125240847784,0.879383429672447,0.796531791907514,0.921194605009634,0.932177263969171,0.984778420038536,0.96897880539499,0.773795761078998,0.790558766859345,0.85606936416185,0.813680154142582,0.755876685934489,0.892678227360308,0.836030828516378,0.898843930635838,0.911946050096339,0.944123314065511,0.859152215799615,0.963969171483622,0.923121387283237,0.830057803468208,0.869942196531792,0.872254335260116,0.977456647398844,0.798073217726397,0.889017341040462,0.930250481695568,0.838150289017341,0.888824662813102,0.872832369942196,0.792100192678227,0.765703275529865,0.916955684007707,0.904046242774566,0.858766859344894,0.838150289017341,0.978998073217726,0.848169556840077,0.8626204238921,0.822350674373796,0.904816955684008,0.976685934489403,0.845857418111753,0.881695568400771,0.801156069364162,0.733140655105973,0.958959537572254,0.907899807321773,0.973988439306358,0.842389210019268,0.823892100192678,0.966088631984586,0.890751445086705,0.884585741811175,0.796146435452794,0.968208092485549,0.959922928709056,0.872832369942196,0.773410404624277,0.841040462427746,0.915799614643545,0.944508670520231,0.845086705202312,0.883429672447014,0.968015414258189,0.939113680154143,0.822350674373796,0.971676300578035,0.755298651252408,0.954720616570328,0.970712909441233,0.898458574181118,0.841233140655106,0.854527938342967,0.925626204238921,0.925818882466281,0.746628131021195,0.885741811175337,0.973988439306358,0.802697495183044,0.925433526011561,0.876300578034682,0.877263969171484,0.948362235067437,0.896146435452794,0.865895953757225,0.721001926782274,0.860693641618497,0.91233140655106,0.835067437379576,0.90655105973025,0.956647398843931,0.793256262042389,0.871676300578035,0.968208092485549,0.877649325626204,0.976878612716763,0.917148362235067,0.821001926782274,0.938150289017341,0.840655105973025,0.860308285163776,0.973217726396917,0.871098265895954,0.85009633911368,0.974566473988439,0.874181117533719,0.898651252408478,0.865703275529865,0.796724470134875,0.851059730250482,0,0.750867052023121,0.910597302504817,0.850674373795761,0.777456647398844,0.926011560693642,0.948362235067437,0.965317919075145,0.959922928709056,0.811175337186898,0.841811175337187,0.967437379576108,0.863391136801541,0.824084778420039,0.85645472061657,0.974566473988439,0.755298651252408,0.949325626204239,0.94393063583815,0.867822736030828,0.820809248554913,0.78111753371869,0.841811175337187,0.877842003853565,0.870327552986513,0.980539499036609,0.872447013487476,0.785741811175337,0.963969171483622,0.890173410404624,0.915028901734104,0.815414258188825,0.869942196531792
R-297,0.898458574181118,0.876878612716763,0.950674373795761,0.877263969171484,0.861849710982659,0.811560693641619,0.725818882466281,0.938921001926782,0.91252408477842,0.957610789980732,0.957803468208092,0.769556840077071,0.760500963391137,0.850481695568401,0.807321772639692,0.784393063583815,0.911560693641619,0.816955684007707,0.905394990366089,0.904046242774566,0.93776493256262,0.872061657032755,0.931984585741811,0.91907514450867,0.864354527938343,0.875529865125241,0.877071290944123,0.965895953757225,0.780539499036609,0.857225433526012,0.920038535645472,0.804816955684008,0.88092485549133,0.871290944123314,0.79364161849711,0.828131021194605,0.914065510597302,0.873410404624277,0.879768786127168,0.858188824662813,0.948747591522158,0.854527938342967,0.871098265895954,0.83757225433526,0.896724470134875,0.94354527938343,0.830057803468208,0.853371868978805,0.817726396917148,0.7,0.927938342967245,0.873603082851638,0.95626204238921,0.86859344894027,0.796531791907514,0.965703275529865,0.909826589595376,0.876300578034682,0.795953757225433,0.969171483622351,0.96242774566474,0.869942196531792,0.744508670520231,0.832947976878613,0.889595375722543,0.890366088631985,0.846435452793834,0.866088631984586,0.953949903660886,0.932755298651252,0.820038535645472,0.966281310211946,0.839884393063584,0.926204238921002,0.915414258188825,0.89364161849711,0.830443159922929,0.867630057803468,0.915992292870906,0.924277456647399,0.677842003853565,0.873603082851638,0.964547206165703,0.783622350674374,0.888246628131021,0.853179190751445,0.861078998073218,0.939499036608863,0.889210019267823,0.841618497109827,0.732947976878613,0.814836223506744,0.90597302504817,0.867630057803468,0.886705202312139,0.938728323699422,0.76840077071291,0.884778420038536,0.945472061657033,0.903468208092486,0.973795761078998,0.884585741811175,0.8252408477842,0.921579961464355,0.830250481695568,0.8373795761079,0.954527938342967,0.858381502890173,0.870134874759152,0.96242774566474,0.877456647398844,0.878805394990366,0.878805394990366,0.758959537572254,0.80635838150289,0.750867052023121,0,0.911753371868979,0.860693641618497,0.74393063583815,0.903275529865125,0.911946050096339,0.963198458574181,0.964739884393064,0.807707129094412,0.839306358381503,0.936416184971098,0.845664739884393,0.852023121387283,0.836030828516378,0.948169556840077,0.776878612716763,0.952601156069364,0.936801541425819,0.851637764932563,0.785934489402698,0.83102119460501,0.843159922928709,0.705587668593449,0.871676300578035,0.960115606936416,0.824470134874759,0.736608863198459,0.940655105973025,0.879768786127168,0.892485549132948,0.85028901734104,0.851830443159923
R-298,0.915221579961464,0.92485549132948,0.931984585741811,0.950674373795761,0.870905587668593,0.935838150289017,0.920616570327553,0.939691714836223,0.921965317919075,0.963776493256262,0.933911368015414,0.870712909441233,0.933526011560694,0.904816955684008,0.931599229287091,0.925626204238921,0.900963391136802,0.914643545279383,0.926589595375722,0.94373795761079,0.955491329479769,0.928709055876686,0.963969171483622,0.917919075144509,0.936994219653179,0.947013487475915,0.9252408477842,0.9373795761079,0.911560693641619,0.934489402697495,0.944508670520231,0.908670520231214,0.933718689788054,0.914065510597302,0.951830443159923,0.888053949903661,0.922543352601156,0.927938342967245,0.917919075144509,0.89980732177264,0.947398843930636,0.931791907514451,0.913680154142582,0.933333333333333,0.90635838150289,0.956647398843931,0.941618497109827,0.863391136801541,0.921001926782274,0.927938342967245,0.963391136801541,0.939884393063584,0.957225433526012,0.933526011560694,0.905394990366089,0.94990366088632,0.918304431599229,0.926782273603083,0.90597302504817,0.921965317919075,0.958766859344894,0.916763005780347,0.942967244701349,0.91252408477842,0.952793834296724,0.959344894026975,0.899229287090559,0.940077071290944,0.942967244701349,0.896339113680154,0.932755298651252,0.924277456647399,0.918304431599229,0.93776493256262,0.964161849710983,0.932947976878613,0.931599229287091,0.889595375722543,0.931984585741811,0.964547206165703,0.928709055876686,0.915414258188825,0.941233140655106,0.899229287090559,0.901541425818882,0.889980732177264,0.957418111753372,0.938150289017341,0.925626204238921,0.923314065510597,0.91888246628131,0.910789980732177,0.936994219653179,0.922350674373796,0.93718689788054,0.97533718689788,0.926782273603083,0.937957610789981,0.924277456647399,0.911175337186898,0.939306358381503,0.88111753371869,0.931599229287091,0.914258188824663,0.940847784200385,0.931984585741811,0.948747591522158,0.92466281310212,0.923121387283237,0.944123314065511,0.900770712909441,0.908092485549133,0.944894026974952,0.901926782273603,0.859730250481696,0.910597302504817,0.911753371868979,0,0.897302504816956,0.904238921001927,0.937957610789981,0.971868978805395,0.941233140655106,0.979768786127168,0.935645472061657,0.932177263969171,0.946050096339114,0.952986512524085,0.936608863198459,0.896146435452794,0.962042389210019,0.882080924855491,0.980154142581888,0.919653179190751,0.90635838150289,0.923506743737958,0.905780346820809,0.902119460500963,0.903660886319846,0.892485549132948,0.944508670520231,0.879768786127168,0.90635838150289,0.964161849710983,0.941233140655106,0.926782273603083,0.902119460500963,0.870327552986513
R-301,0.835260115606936,0.86897880539499,0.902697495183044,0.820809248554913,0.888053949903661,0.900963391136802,0.813487475915222,0.841618497109827,0.894797687861272,0.871483622350674,0.914450867052023,0.819653179190751,0.832369942196532,0.90597302504817,0.809441233140655,0.807707129094412,0.882466281310212,0.806743737957611,0.86840077071291,0.760693641618497,0.823314065510597,0.692678227360308,0.933718689788054,0.73159922928709,0.817533718689788,0.871868978805395,0.893256262042389,0.895953757225434,0.746242774566474,0.923699421965318,0.841618497109827,0.812909441233141,0.845279383429672,0.895761078998073,0.847206165703276,0.779768786127168,0.848940269749518,0.756840077071291,0.918111753371869,0.685163776493256,0.832562620423892,0.852408477842004,0.840847784200385,0.702312138728324,0.87495183044316,0.942196531791908,0.819267822736031,0.905394990366089,0.885549132947977,0.815221579961464,0.921579961464355,0.856647398843931,0.912909441233141,0.705394990366089,0.886897880539499,0.9626204238921,0.785356454720617,0.770712909441233,0.809055876685934,0.847976878612717,0.95028901734104,0.678034682080925,0.86242774566474,0.78747591522158,0.938728323699422,0.909441233140655,0.680732177263969,0.830635838150289,0.802504816955684,0.938728323699422,0.824662813102119,0.916184971098266,0.8626204238921,0.894797687861272,0.934682080924855,0.727938342967245,0.802890173410405,0.798265895953757,0.695953757225434,0.92485549132948,0.83159922928709,0.810019267822736,0.928131021194605,0.853949903660886,0.901926782273603,0.897687861271676,0.89980732177264,0.88728323699422,0.86281310211946,0.788246628131021,0.822350674373796,0.835452793834297,0.945664739884393,0.813294797687861,0.886127167630058,0.799036608863198,0.825818882466281,0.947976878612717,0.872447013487476,0.822157996146435,0.841040462427746,0.938728323699422,0.645279383429672,0.903660886319846,0.925818882466281,0.805202312138728,0.835067437379576,0.865317919075145,0.785741811175337,0.85645472061657,0.760693641618497,0.900963391136802,0.838728323699422,0.829287090558767,0.883429672447014,0.850674373795761,0.860693641618497,0.897302504816956,0,0.754527938342967,0.944508670520231,0.895568400770713,0.903275529865125,0.967052023121387,0.786319845857418,0.710597302504817,0.936994219653179,0.831791907514451,0.683429672447013,0.819460500963391,0.896531791907514,0.861464354527938,0.932562620423892,0.771290944123314,0.897687861271676,0.832177263969171,0.8252408477842,0.86897880539499,0.914643545279383,0.888246628131021,0.857032755298651,0.886705202312139,0.84373795761079,0.785549132947977,0.925818882466281,0.894990366088632,0.803660886319846,0.869171483622351
R-302,0.801926782273603,0.933911368015414,0.942003853564547,0.715414258188825,0.893063583815029,0.890751445086705,0.701926782273603,0.852023121387283,0.931984585741811,0.929865125240848,0.951830443159923,0.709826589595376,0.769556840077071,0.871098265895954,0.836416184971098,0.710404624277457,0.921772639691715,0.584007707129094,0.780539499036609,0.803853564547206,0.906936416184971,0.794605009633911,0.970520231213873,0.87514450867052,0.809055876685934,0.772254335260116,0.763583815028902,0.966859344894027,0.567244701348748,0.839113680154143,0.790944123314065,0.619845857418112,0.779576107899807,0.85645472061657,0.804238921001927,0.754527938342967,0.895375722543353,0.878998073217726,0.917148362235067,0.761464354527938,0.904816955684008,0.722543352601156,0.734489402697495,0.701156069364162,0.891522157996146,0.96897880539499,0.878805394990366,0.837957610789981,0.869556840077071,0.692870905587669,0.958574181117534,0.78111753371869,0.96897880539499,0.76840077071291,0.830828516377649,0.972447013487476,0.788246628131021,0.731791907514451,0.785549132947977,0.921772639691715,0.969364161849711,0.810211946050096,0.772254335260116,0.65009633911368,0.913872832369942,0.948940269749518,0.782658959537572,0.733718689788054,0.926589595375722,0.949518304431599,0.869556840077071,0.94971098265896,0.839113680154143,0.961464354527938,0.969749518304432,0.861657032755299,0.619267822736031,0.862042389210019,0.875915221579961,0.964354527938343,0.723314065510597,0.743159922928709,0.969364161849711,0.800963391136802,0.904238921001927,0.865125240847784,0.910789980732177,0.942196531791908,0.774181117533719,0.698073217726397,0.725433526011561,0.607514450867052,0.915221579961464,0.73102119460501,0.761657032755299,0.883622350674374,0.736223506743738,0.89383429672447,0.959537572254335,0.777071290944123,0.940655105973025,0.921387283236994,0.732755298651252,0.930828516377649,0.852793834296725,0.700963391136802,0.931599229287091,0.765510597302505,0.723314065510597,0.936608863198459,0.797880539499037,0.91271676300578,0.859730250481696,0.741618497109827,0.83121387283237,0.777456647398844,0.74393063583815,0.904238921001927,0.754527938342967,0,0.891136801541426,0.947398843930636,0.945279383429672,0.979768786127168,0.607321772639692,0.807129094412331,0.972061657032755,0.704238921001927,0.682080924855491,0.710789980732177,0.9626204238921,0.823699421965318,0.989210019267823,0.896531791907514,0.873988439306358,0.61868978805395,0.795183044315992,0.742774566473988,0.865510597302505,0.868015414258189,0.927745664739884,0.863391136801541,0.766281310211946,0.932177263969171,0.939691714836223,0.932177263969171,0.736416184971098,0.879190751445087
R-303,0.935067437379576,0.952408477842004,0.95645472061657,0.919653179190751,0.936223506743738,0.935452793834297,0.920809248554913,0.965510597302505,0.93121387283237,0.978227360308285,0.965317919075145,0.867052023121387,0.911368015414258,0.906743737957611,0.921579961464355,0.930635838150289,0.954335260115607,0.905009633911368,0.908670520231214,0.95645472061657,0.959730250481696,0.930250481695568,0.980346820809249,0.946628131021195,0.967437379576108,0.91271676300578,0.93140655105973,0.971868978805395,0.901348747591522,0.898265895953757,0.941618497109827,0.916763005780347,0.914836223506744,0.938535645472062,0.926396917148362,0.942774566473988,0.952986512524085,0.940269749518304,0.928901734104046,0.93121387283237,0.966666666666667,0.9252408477842,0.892678227360308,0.923892100192678,0.965317919075145,0.988439306358382,0.96897880539499,0.903468208092486,0.922157996146435,0.917341040462428,0.972832369942197,0.921965317919075,0.970905587668593,0.934682080924855,0.883622350674374,0.98150289017341,0.948362235067437,0.91233140655106,0.9121387283237,0.953564547206166,0.855298651252408,0.940462427745665,0.900770712909441,0.904624277456647,0.487861271676301,0.96859344894027,0.922350674373796,0.91868978805395,0.981888246628131,0.940847784200385,0.954913294797688,0.955684007707129,0.9373795761079,0.966666666666667,0.980732177263969,0.964354527938343,0.914065510597302,0.743159922928709,0.946820809248555,0.970712909441233,0.911946050096339,0.920809248554913,0.973025048169557,0.888824662813102,0.920809248554913,0.938535645472062,0.960500963391137,0.955876685934489,0.901926782273603,0.90597302504817,0.919460500963391,0.921194605009634,0.70019267822736,0.942581888246628,0.930635838150289,0.967244701348748,0.873410404624277,0.925818882466281,0.957803468208092,0.944701348747591,0.954913294797688,0.921579961464355,0.96223506743738,0.955105973025048,0.885741811175337,0.914643545279383,0.973025048169557,0.913872832369942,0.907707129094412,0.96859344894027,0.939499036608863,0.949518304431599,0.953564547206166,0.838535645472062,0.904816955684008,0.926011560693642,0.903275529865125,0.937957610789981,0.944508670520231,0.891136801541426,0,0.972832369942197,0.963391136801541,0.976878612716763,0.917919075144509,0.952793834296724,0.971868978805395,0.92504816955684,0.932177263969171,0.890751445086705,0.967052023121387,0.919460500963391,0.969171483622351,0.948940269749518,0.904816955684008,0.92466281310212,0.924277456647399,0.891522157996146,0.889210019267823,0.945664739884393,0.967630057803468,0.904238921001927,0.853949903660886,0.983236994219653,0.959730250481696,0.957610789980732,0.939691714836223,0.899614643545279
R-304,0.941618497109827,0.789210019267823,0.871483622350674,0.979961464354528,0.952023121387283,0.980732177263969,0.959730250481696,0.976300578034682,0.881695568400771,0.880539499036609,0.873603082851638,0.911946050096339,0.962042389210019,0.960886319845857,0.901348747591522,0.985934489402697,0.921965317919075,0.957610789980732,0.957996146435453,0.919267822736031,0.853949903660886,0.915606936416185,0.856840077071291,0.847398843930636,0.964739884393064,0.978998073217726,0.977263969171484,0.920423892100193,0.96878612716763,0.978420038535646,0.905587668593449,0.948362235067437,0.938342967244701,0.965125240847784,0.949518304431599,0.940847784200385,0.880346820809249,0.853179190751445,0.946820809248555,0.892292870905588,0.884200385356455,0.975529865125241,0.936608863198459,0.892292870905588,0.965895953757225,0.892485549132948,0.827552986512524,0.953371868978805,0.930250481695568,0.944894026974952,0.79344894026975,0.94373795761079,0.909826589595376,0.940847784200385,0.952408477842004,0.998458574181117,0.933333333333333,0.947398843930636,0.955876685934489,0.885356454720617,0.96878612716763,0.841618497109827,0.98728323699422,0.940462427745665,0.989402697495183,0.73159922928709,0.892870905587669,0.907321772639692,0.892678227360308,0.973410404624277,0.910404624277457,0.922928709055877,0.970520231213873,0.791329479768786,0.816955684007707,0.883622350674374,0.968015414258189,0.923506743737958,0.830635838150289,0.849518304431599,0.975529865125241,0.93776493256262,0.894605009633911,0.964739884393064,0.86897880539499,0.966666666666667,0.892870905587669,0.817533718689788,0.951637764932563,0.913294797687861,0.962042389210019,0.940462427745665,0.966666666666667,0.974566473988439,0.936223506743738,0.926204238921002,0.984200385356455,0.960693641618497,0.866473988439306,0.961464354527938,0.922350674373796,0.965703275529865,0.859730250481696,0.924470134874759,0.936801541425819,0.901156069364162,0.848362235067437,0.942581888246628,0.953564547206166,0.866666666666667,0.920616570327553,0.879383429672447,0.883236994219653,0.952023121387283,0.966666666666667,0.948362235067437,0.911946050096339,0.971868978805395,0.895568400770713,0.947398843930636,0.972832369942197,0,0.905009633911368,0.903853564547206,0.966281310211946,0.871868978805395,0.853179190751445,0.958959537572254,0.925626204238921,0.9,0.890558766859345,0.893256262042389,0.839884393063584,0.847206165703276,0.946050096339114,0.948747591522158,0.946628131021195,0.959922928709056,0.888824662813102,0.942196531791908,0.865895953757225,0.885549132947977,0.916763005780347,0.88111753371869,0.903660886319846,0.953757225433526,0.941040462427746,0.910404624277457
R-305,0.939113680154143,0.885934489402697,0.673410404624277,0.973988439306358,0.947784200385356,0.992678227360308,0.965125240847784,0.965703275529865,0.803853564547206,0.827360308285164,0.747206165703276,0.878227360308285,0.979383429672447,0.970905587668593,0.934874759152216,0.988824662813102,0.901156069364162,0.952793834296724,0.944508670520231,0.941040462427746,0.907129094412331,0.935452793834297,0.871483622350674,0.867822736030828,0.952793834296724,0.982851637764933,0.984585741811175,0.826204238921002,0.973603082851638,0.965895953757225,0.93121387283237,0.964161849710983,0.957032755298651,0.942003853564547,0.967437379576108,0.942196531791908,0.901734104046243,0.91907514450867,0.940655105973025,0.929287090558767,0.795375722543353,0.98747591522158,0.946628131021195,0.925818882466281,0.978420038535646,0.859152215799615,0.934489402697495,0.960500963391137,0.970905587668593,0.95009633911368,0.735838150289017,0.963969171483622,0.841233140655106,0.966859344894027,0.965895953757225,0.993063583815029,0.957032755298651,0.971098265895954,0.931791907514451,0.811175337186898,0.946435452793834,0.877842003853565,1,0.929287090558767,0.991714836223507,0.847013487475915,0.935067437379576,0.947398843930636,0.903853564547206,0.947398843930636,0.926974951830443,0.742581888246628,0.968400770712909,0.871868978805395,0.83718689788054,0.944123314065511,0.960693641618497,0.906936416184971,0.871483622350674,0.934296724470135,0.960308285163777,0.936608863198459,0.773603082851638,0.959344894026975,0.875915221579961,0.972061657032755,0.955298651252408,0.861657032755299,0.952408477842004,0.93776493256262,0.985356454720617,0.954142581888247,0.947398843930636,0.990366088631985,0.953564547206166,0.972254335260116,0.989788053949904,0.97514450867052,0.800963391136802,0.948362235067437,0.823699421965318,0.949518304431599,0.928901734104046,0.865317919075145,0.948747591522158,0.932562620423892,0.808092485549133,0.959344894026975,0.942967244701349,0.779576107899807,0.919845857418112,0.934682080924855,0.78766859344894,0.960500963391137,0.914643545279383,0.965317919075145,0.963198458574181,0.941233140655106,0.903275529865125,0.945279383429672,0.963391136801541,0.905009633911368,0,0.900578034682081,0.978420038535646,0.914836223506744,0.752601156069364,0.982466281310212,0.974181117533719,0.939691714836223,0.888439306358382,0.940269749518304,0.926974951830443,0.882080924855491,0.954720616570328,0.963198458574181,0.962042389210019,0.952601156069364,0.927745664739884,0.958959537572254,0.783429672447013,0.874373795761079,0.930057803468208,0.938150289017341,0.935838150289017,0.979576107899807,0.966666666666667,0.916763005780347
R-306,0.958959537572254,0.903275529865125,0.891329479768786,0.991714836223507,0.977263969171484,0.989402697495183,0.969364161849711,0.984393063583815,0.93757225433526,0.960886319845857,0.930250481695568,0.938728323699422,0.97533718689788,0.968208092485549,0.941618497109827,0.99383429672447,0.953564547206166,0.972447013487476,0.981695568400771,0.971483622350674,0.934296724470135,0.970520231213873,0.934489402697495,0.928901734104046,0.974373795761079,0.9878612716763,0.989017341040462,0.944508670520231,0.989595375722543,0.984200385356455,0.963005780346821,0.968208092485549,0.966281310211946,0.980732177263969,0.974181117533719,0.951637764932563,0.936223506743738,0.937957610789981,0.950674373795761,0.959537572254335,0.960886319845857,0.981695568400771,0.951637764932563,0.93757225433526,0.980154142581888,0.926204238921002,0.920809248554913,0.972447013487476,0.96281310211946,0.965317919075145,0.897687861271676,0.973217726396917,0.928323699421965,0.96897880539499,0.963583815028902,0.995375722543353,0.970520231213873,0.977842003853565,0.961849710982659,0.920423892100193,0.969171483622351,0.923121387283237,0.994605009633911,0.959344894026975,0.994605009633911,0.903468208092486,0.952215799614644,0.969364161849711,0.952408477842004,0.965510597302505,0.95028901734104,0.922157996146435,0.964739884393064,0.9,0.906936416184971,0.967822736030828,0.972254335260116,0.946242774566474,0.934489402697495,0.92485549132948,0.96859344894027,0.969556840077071,0.907514450867052,0.96878612716763,0.963391136801541,0.98766859344894,0.95009633911368,0.914836223506744,0.967052023121387,0.96897880539499,0.977263969171484,0.973603082851638,0.974181117533719,0.984393063583815,0.961657032755299,0.961464354527938,0.987090558766859,0.975529865125241,0.911946050096339,0.967822736030828,0.941040462427746,0.9747591522158,0.944894026974952,0.949325626204239,0.95626204238921,0.974181117533719,0.95028901734104,0.962042389210019,0.970712909441233,0.946435452793834,0.970712909441233,0.947976878612717,0.910211946050096,0.973603082851638,0.960308285163777,0.959922928709056,0.964739884393064,0.979768786127168,0.967052023121387,0.979768786127168,0.976878612716763,0.903853564547206,0.900578034682081,0,0.981888246628131,0.935452793834297,0.904431599229287,0.972061657032755,0.979576107899807,0.948940269749518,0.954527938342967,0.953949903660886,0.910019267822736,0.929672447013488,0.960500963391137,0.977071290944123,0.977842003853565,0.974373795761079,0.951637764932563,0.969171483622351,0.946242774566474,0.945086705202312,0.94990366088632,0.938342967244701,0.946435452793834,0.974566473988439,0.973603082851638,0.957225433526012
