amplicon,sample_name,block,unique_id,drought,inoculum,fire_freq,species,other_frompreviouscolumn,control,filename_r1,filename_r2,wilting_scale,bud_number,leaf_number,leaf_length,height,nodule_num,shoot_dm,final_root_dm,seqtab_rows,inoculum_site,inoculum_burn_freq,mean_NO3,mean_NH4,mean_P,mean_K,mean_SO4_S,mean_B,mean_OM,mean_pH,mean_EC,mean_Zn,mean_Mn,mean_Cu,mean_Fe,mean_Ca,mean_Mg,mean_Na,mean_TKN,mean_C_N_ratio,mean_Sand,mean_Silt,mean_Clay
16S,R-001,1,Q001,D,1Burn_W4,1,GrandFir,NA,NA,R-001_S123_L001_R1_001.fastq.gz,R-001_S123_L001_R2_001.fastq.gz,3,11,72,3.2,9,NA,0.5209,0.9291,R-001,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-002,1,Q002,D,1Burn_W3,1,Snowbrush,NA,NA,R-002_S25_L001_R1_001.fastq.gz,R-002_S25_L001_R2_001.fastq.gz,6,0,16,2.8,4.1,0,0.227,0.3547,R-002,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-003,1,Q003,D,Sterile,NA,Snowbrush,NA,NA,R-003_S37_L001_R1_001.fastq.gz,R-003_S37_L001_R2_001.fastq.gz,NA,NA,NA,NA,NA,0,0.5242,0.9035,R-003,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-004,1,Q004,ND,0Burn_W2,0,GrandFir,NA,NA,R-004_S135_L001_R1_001.fastq.gz,R-004_S135_L001_R2_001.fastq.gz,1,10,45,1.9,5.2,NA,0.2119,0.3397,R-004,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-005,1,Q005,ND,3Burn_W6,3,GrandFir,NA,NA,R-005_S147_L001_R1_001.fastq.gz,R-005_S147_L001_R2_001.fastq.gz,1,6,63,2.4,5.2,NA,0.2816,0.4679,R-005,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-006,1,Q006,D,Sterile,NA,GrandFir,NA,NA,R-006_S159_L001_R1_001.fastq.gz,R-006_S159_L001_R2_001.fastq.gz,1,6,47,2.6,6.4,NA,0.1826,0.1886,R-006,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-007,1,Q007,ND,1Burn_W4,1,Snowbrush,NA,NA,R-007_S49_L001_R1_001.fastq.gz,R-007_S49_L001_R2_001.fastq.gz,1,0,33,3.4,5.1,1,0.9163,1.8878,R-007,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-008,1,Q008,ND,0Burn_W2,0,Snowbrush,NA,NA,R-008_S61_L001_R1_001.fastq.gz,R-008_S61_L001_R2_001.fastq.gz,1,0,30,2.6,4.2,0,0.5086,0.7875,R-008,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-010,1,Q010,D,3Burn_W6,3,GrandFir,NA,NA,R-010_S171_L001_R1_001.fastq.gz,R-010_S171_L001_R2_001.fastq.gz,2,8,118,2.4,7.1,NA,0.556,0.5802,R-010,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-011,1,Q011,ND,3Burn_W5,3,GrandFir,NA,NA,R-011_S183_L001_R1_001.fastq.gz,R-011_S183_L001_R2_001.fastq.gz,1,12,55,2.9,7.4,NA,0.2878,0.6321,R-011,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-012,1,Q012,D,0Burn_W2,0,Snowbrush,NA,NA,R-012_S73_L001_R1_001.fastq.gz,R-012_S73_L001_R2_001.fastq.gz,3,0,21,2.6,6.1,0,0.5126,0.8267,R-012,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-013,1,Q013,ND,1Burn_W4,1,GrandFir,NA,NA,R-013_S100_L001_R1_001.fastq.gz,R-013_S100_L001_R2_001.fastq.gz,1,11,96,2.8,8,NA,0.6941,1.0554,R-013,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-014,1,Q014,ND,3Burn_W5,3,Snowbrush,NA,NA,R-014_S85_L001_R1_001.fastq.gz,R-014_S85_L001_R2_001.fastq.gz,1,0,29,3.9,6.7,5,0.8006,1.5315,R-014,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-015,1,Q015,ND,Sterile,NA,GrandFir,NA,NA,R-015_S112_L001_R1_001.fastq.gz,R-015_S112_L001_R2_001.fastq.gz,1,4,37,2.5,5.2,NA,0.154,0.2218,R-015,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-016,1,Q016,ND,Sterile,NA,Snowbrush,NA,NA,R-016_S2_L001_R1_001.fastq.gz,R-016_S2_L001_R2_001.fastq.gz,1,0,37,2.8,6.5,0,0.7286,0.6572,R-016,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-017,1,Q017,ND,3Burn_W6,3,Snowbrush,NA,NA,R-017_S14_L001_R1_001.fastq.gz,R-017_S14_L001_R2_001.fastq.gz,1,0,26,2.7,5.8,64,0.6707,0.6419,R-017,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-018,1,Q018,D,3Burn_W6,3,Snowbrush,NA,NA,R-018_S26_L001_R1_001.fastq.gz,R-018_S26_L001_R2_001.fastq.gz,6,0,28,2.6,5.7,7,0.4913,0.7383,R-018,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-019,1,Q019,D,3Burn_W5,3,Snowbrush,NA,NA,R-019_S38_L001_R1_001.fastq.gz,R-019_S38_L001_R2_001.fastq.gz,6,0,35,2.6,5.2,9,0.5319,1.5298,R-019,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-020,1,Q020,D,0Burn_W1,0,Snowbrush,NA,NA,R-020_S50_L001_R1_001.fastq.gz,R-020_S50_L001_R2_001.fastq.gz,6,0,26,1.7,4.6,2,0.4236,0.4938,R-020,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-021,1,Q021,D,1Burn_W4,1,Snowbrush,NA,NA,R-021_S62_L001_R1_001.fastq.gz,R-021_S62_L001_R2_001.fastq.gz,NA,NA,NA,NA,NA,0,0.8439,1.0848,R-021,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-022,1,Q022,ND,0Burn_W1,0,Snowbrush,NA,NA,R-022_S74_L001_R1_001.fastq.gz,R-022_S74_L001_R2_001.fastq.gz,1,NA,NA,NA,5.1,0,0.5135,0.6455,R-022,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-023,1,Q023,D,0Burn_W2,0,GrandFir,NA,NA,R-023_S124_L001_R1_001.fastq.gz,R-023_S124_L001_R2_001.fastq.gz,1,11,59,2.4,7.6,NA,0.3709,0.6077,R-023,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-024,1,Q024,D,3Burn_W5,3,GrandFir,NA,NA,R-024_S136_L001_R1_001.fastq.gz,R-024_S136_L001_R2_001.fastq.gz,1,7,48,4,7.9,NA,0.4483,0.829,R-024,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-025,1,Q025,D,0Burn_W1,0,GrandFir,NA,NA,R-025_S148_L001_R1_001.fastq.gz,R-025_S148_L001_R2_001.fastq.gz,1,6,49,2.2,6.5,NA,0.2379,0.3956,R-025,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-026,1,Q026,D,1Burn_W3,1,GrandFir,NA,NA,R-026_S160_L001_R1_001.fastq.gz,R-026_S160_L001_R2_001.fastq.gz,1,8,28,1.4,5.7,NA,0.1566,0.2113,R-026,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-027,1,Q027,ND,0Burn_W1,0,GrandFir,NA,NA,R-027_S172_L001_R1_001.fastq.gz,R-027_S172_L001_R2_001.fastq.gz,1,5,69,2.5,6.5,NA,0.3529,0.7022,R-027,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-028,1,Q028,ND,1Burn_W3,1,Snowbrush,NA,NA,R-028_S86_L001_R1_001.fastq.gz,R-028_S86_L001_R2_001.fastq.gz,3,0,15,1.8,3.5,0,0.4076,0.7482,R-028,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-043,2,Q043,ND,1Burn_W3,1,GrandFir,NA,NA,R-043_S184_L001_R1_001.fastq.gz,R-043_S184_L001_R2_001.fastq.gz,1,4,41,1.8,4.5,NA,0.1412,0.1743,R-043,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-057,3,Q057,ND,1Burn_W4,1,Snowbrush,NA,NA,R-057_S15_L001_R1_001.fastq.gz,R-057_S15_L001_R2_001.fastq.gz,1,0,22,3,6.5,0,0.5399,0.9358,R-057,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-058,3,Q058,D,3Burn_W6,3,GrandFir,NA,NA,R-058_S101_L001_R1_001.fastq.gz,R-058_S101_L001_R2_001.fastq.gz,1,4,52,1.7,6.4,NA,0.2137,0.3377,R-058,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
